,Å´ÉPÅ[ÉXñºÇì¸óÕ,å¯â uÅÉ1,å¯â 1ÅÖuÅÉ2,å¯â 2ÅÖuÅÉ3,å¯â 3ÅÖuÅÉ10,å¯â uÅÑ10
case3268,case3-50-0-1-2-1-1-4-1-0-8.png,0,0,0,0,0
case3269,case3-50-0-1-2-1-1-8-0-0-4.png,38,34.8,42.4,40.9,35.2
case3270,case3-50-0-1-2-1-1-8-0-0-8.png,38.8,32.7,38.3,37.5,33.5
case3271,case3-50-0-1-2-1-1-8-1-0-4.png,61,54.4,56.1,54.6,51.7
case3272,case3-50-0-1-2-1-1-8-1-0-8.png,44.8,39.7,42.7,40.8,37.6
case3273,case3-50-0-1-2-1-1-12-0-0-4.png,65.3,60.4,59.2,56.5,52.9
case3274,case3-50-0-1-2-1-1-12-0-0-8.png,55.3,55.3,53.2,50.4,47
case3275,case3-50-0-1-2-1-1-12-1-0-4.png,73.4,70.9,67.2,63.5,59.5
case3276,case3-50-0-1-2-1-1-12-1-0-8.png,0,0,0,0,0
case3277,case3-50-0-1-2-4-0-0-0-0-0.png,73.5,81.6,64.4,32.6,16.6
case3278,case3-50-0-1-2-4-1-0-0-0-0.png,20.4,45.3,39.5,40,35.5
case3279,case3-50-0-1-2-4-1-0-1-0-0.png,74.4,85.8,72,61,50.3
case3280,case3-50-0-1-2-4-1-4-0-0-4.png,20.6,45.6,40.4,40.1,35.7
case3281,case3-50-0-1-2-4-1-4-0-0-8.png,74.8,85.1,71.8,61.2,50.9
case3282,case3-50-0-1-2-4-1-4-1-0-4.png,22.5,50.3,42.2,44.6,42.9
case3283,case3-50-0-1-2-4-1-4-1-0-8.png,75.2,85.3,72.3,63.7,55.8
case3284,case3-50-0-1-2-4-1-8-0-0-4.png,0,0,0,0,0
case3285,case3-50-0-1-2-4-1-8-0-0-8.png,10,26.4,45.9,45.6,31.9
case3286,case3-50-0-1-2-4-1-8-1-0-4.png,24.1,41.8,58.6,58.7,49.8
case3287,case3-50-0-1-2-4-1-8-1-0-8.png,25.9,38.9,53.6,52,39.6
case3288,case3-50-0-1-2-4-1-12-0-0-4.png,34.8,51.8,64.4,63.9,56
case3289,case3-50-0-1-2-4-1-12-0-0-8.png,29.9,43.7,56.9,55,46
case3290,case3-50-0-1-2-4-1-12-1-0-4.png,38.4,54.7,66.8,65.8,60.6
case3291,case3-50-0-1-2-4-1-12-1-0-8.png,36.3,49,60.6,58,49.4
case3292,case3-50-0-1-2-10-0-0-0-0-0.png,43.2,58.5,69.4,68.3,63.3
case3293,case3-50-0-1-2-10-1-0-0-0-0.png,0,0,0,0,0
case3294,case3-50-0-1-2-10-1-0-1-0-0.png,-4.4,-6.8,-0.1,0.2,-0.2
case3295,case3-50-0-1-2-10-1-4-0-0-4.png,35.9,33.8,43.8,41.8,35.9
case3296,case3-50-0-1-2-10-1-4-0-0-8.png,36.1,30.9,39.5,37.7,34.6
case3297,case3-50-0-1-2-10-1-4-1-0-4.png,59,53.6,57.2,55.2,52.5
case3298,case3-50-0-1-2-10-1-4-1-0-8.png,43.4,40.2,44.4,41.7,38.5
case3299,case3-50-0-1-2-10-1-8-0-0-4.png,64.3,59.7,60.3,57.1,53.6
case3300,case3-50-0-1-2-10-1-8-0-0-8.png,54.3,53.6,55.1,51.2,48.1
case3301,case3-50-0-1-2-10-1-8-1-0-4.png,72.4,70.4,68.2,63.8,60.5
case3302,case3-50-0-1-2-10-1-8-1-0-8.png,0,0,0,0,0
case3303,case3-50-0-1-2-10-1-12-0-0-4.png,2,-0.9,0.5,0.2,-1.1
case3304,case3-50-0-1-2-10-1-12-0-0-8.png,74.1,81.4,64.2,33.8,17.3
case3305,case3-50-0-1-2-10-1-12-1-0-4.png,22.2,45,39.3,39.8,35
case3306,case3-50-0-1-2-10-1-12-1-0-8.png,74.6,85.7,72,61.2,51
case3307,case3-50-0-1-3-1-0-0-0-0-0.png,22.2,45.1,40.3,40.8,36.5
case3308,case3-50-0-1-3-1-1-0-0-0-0.png,74.9,84.9,71.5,61,51.4
case3309,case3-50-0-1-3-1-1-0-1-0-0.png,24.2,49.5,42.2,43.9,43.5
case3310,case3-50-0-1-3-1-1-4-0-0-4.png,75.4,85,72.1,63.8,56.3
case3311,case3-50-0-1-3-1-1-4-0-0-8.png,0,0,0,0,0
case3312,case3-50-0-1-3-1-1-4-1-0-4.png,27.6,13.1,10.2,7,2
case3313,case3-50-0-1-3-1-1-4-1-0-8.png,47.6,34.2,24.8,19.1,13.2
case3314,case3-50-0-1-3-1-1-8-0-0-4.png,65.1,62.3,61,58.9,48.8
case3315,case3-50-0-1-3-1-1-8-0-0-8.png,69.9,70.1,70.3,69,62.8
case3316,case3-50-0-1-3-1-1-8-1-0-4.png,67.4,65.2,63.8,61.4,54.3
case3317,case3-50-0-1-3-1-1-8-1-0-8.png,71.6,72,72.3,70.8,66.8
case3318,case3-50-0-1-3-1-1-12-0-0-4.png,69.3,68.1,67,64,57.5
case3319,case3-50-0-1-3-1-1-12-0-0-8.png,73.5,74.2,74.5,72.8,69
case3320,case3-50-0-1-3-1-1-12-1-0-4.png,37.9,33,38.8,37,33.9
case3321,case3-50-0-1-3-1-1-12-1-0-8.png,60.1,54.2,55.9,54.6,51.6
case3322,case3-50-0-1-3-4-0-0-0-0-0.png,43.6,41,43.2,40.8,37.5
case3323,case3-50-0-1-3-4-1-0-0-0-0.png,64,60.3,59.4,56.6,52.6
case3324,case3-50-0-1-3-4-1-0-1-0-0.png,55.7,55.6,53.6,50.5,47.1
case3325,case3-50-0-1-3-4-1-4-0-0-4.png,72.7,70.4,67.4,63.4,59.9
case3326,case3-50-0-1-3-4-1-4-0-0-8.png,19.8,46.5,39.7,41,34.4
case3327,case3-50-0-1-3-4-1-4-1-0-4.png,73.9,85.9,71.9,61.1,50.3
case3328,case3-50-0-1-3-4-1-4-1-0-8.png,18.9,46.8,39.7,40.9,36
case3329,case3-50-0-1-3-4-1-8-0-0-4.png,74.3,85.3,71.5,61.2,51
case3330,case3-50-0-1-3-4-1-8-0-0-8.png,20.7,50.6,42.1,44.7,42.6
case3331,case3-50-0-1-3-4-1-8-1-0-4.png,74.5,85.2,71.8,63.6,55.9
case3332,case3-50-0-1-3-4-1-8-1-0-8.png,24.6,38.6,53.6,52.2,40.1
case3333,case3-50-0-1-3-4-1-12-0-0-4.png,34.9,50.8,64.6,63.9,56.1
case3334,case3-50-0-1-3-4-1-12-0-0-8.png,30,43.2,56.9,54.9,46.2
case3335,case3-50-0-1-3-4-1-12-1-0-4.png,38.2,53.9,66.9,65.8,60.8
case3336,case3-50-0-1-3-4-1-12-1-0-8.png,34.8,48.4,60.6,58,49.6
case3337,case3-50-0-1-3-10-0-0-0-0-0.png,42.5,58.2,69.4,68.2,63.3
case3338,case3-50-0-1-3-10-1-0-0-0-0.png,37.3,32,40.3,37.9,35
case3339,case3-50-0-1-3-10-1-0-1-0-0.png,58.3,53.7,56.9,55.2,52.4
case3340,case3-50-0-1-3-10-1-4-0-0-4.png,40.7,39.9,44.3,41.6,38.8
case3341,case3-50-0-1-3-10-1-4-0-0-8.png,63.8,59.7,60.4,57.1,53.7
case3342,case3-50-0-1-3-10-1-4-1-0-4.png,54.2,54.6,55,50.9,48.1
case3343,case3-50-0-1-3-10-1-4-1-0-8.png,71.5,69.7,68,63.7,60.5
case3344,case3-50-0-1-3-10-1-8-0-0-4.png,21.2,46,39.3,39.9,35.8
case3345,case3-50-0-1-3-10-1-8-0-0-8.png,74.4,85.7,71.7,61.2,50.8
case3346,case3-50-0-1-3-10-1-8-1-0-4.png,20.5,46,40.4,40.9,37.9
case3347,case3-50-0-1-3-10-1-8-1-0-8.png,74.5,85,71.3,61,51.4
case3348,case3-50-0-1-3-10-1-12-0-0-4.png,22.5,50.1,41.8,44,44.1
case3349,case3-50-0-1-3-10-1-12-0-0-8.png,74.8,84.9,71.9,64.1,56.8
case3350,case3-50-0-1-3-10-1-12-1-0-4.png,28.1,16.1,14.6,12.1,7.4
case3351,case3-50-0-1-3-10-1-12-1-0-8.png,47.6,36.6,30.4,26.3,21
case3352,case3-50-1-0-1-1-0-0-0-0-0.png,0,0,0,0,0
case3353,case3-50-1-0-1-1-0-0-1-0-0.png,22.2,24.6,29.8,31.2,32.5
case3354,case3-50-1-0-1-1-0-4-0-0-4.png,42.3,46,51.1,53.4,54.4
case3355,case3-50-1-0-1-1-0-4-0-0-8.png,55.3,55.4,61.1,64.6,66.8
case3356,case3-50-1-0-1-1-0-4-1-0-4.png,53,57.4,61.6,65,66.6
case3357,case3-50-1-0-1-1-0-4-1-0-8.png,61.6,64.3,69.6,72.3,74.5
case3358,case3-50-1-0-1-1-0-8-0-0-4.png,63.9,68.7,73.1,74.8,75.9
case3359,case3-50-1-0-1-1-0-8-0-0-8.png,65.9,72.7,78,80.8,82.8
case3360,case3-50-1-0-1-1-0-8-1-0-4.png,0,0,0,0,0
case3361,case3-50-1-0-1-1-0-8-1-0-8.png,83.7,82.7,82.7,82.3,60.9
case3362,case3-50-1-0-1-1-0-12-0-0-4.png,94.1,92.8,92.1,91.9,92
case3363,case3-50-1-0-1-1-0-12-0-0-8.png,93.9,95.3,96,96.4,96.6
case3364,case3-50-1-0-1-1-0-12-1-0-4.png,94.6,93.4,92.6,92.3,92.1
case3365,case3-50-1-0-1-1-0-12-1-0-8.png,94.3,95.9,96.8,97.2,97.4
case3366,case3-50-1-0-1-4-0-0-0-0-0.png,96.7,96.8,96.1,95.7,95.5
case3367,case3-50-1-0-1-4-0-0-1-0-0.png,94.3,97,98.1,98.5,98.5
case3368,case3-50-1-0-1-4-0-4-0-0-4.png,0,0,0,0,0
case3369,case3-50-1-0-1-4-0-4-0-0-8.png,28.8,40,56.5,60.7,61.8
case3370,case3-50-1-0-1-4-0-4-1-0-4.png,43.7,55.6,70.1,73.4,74.5
case3371,case3-50-1-0-1-4-0-4-1-0-8.png,57.7,67.4,78.7,82.6,83.9
case3372,case3-50-1-0-1-4-0-8-0-0-4.png,66.2,73.9,83.3,86.6,87.8
case3373,case3-50-1-0-1-4-0-8-0-0-8.png,64.5,73.3,83.1,86.2,87.3
case3374,case3-50-1-0-1-4-0-8-1-0-4.png,69.6,78.3,86.5,89.3,90.4
case3375,case3-50-1-0-1-4-0-8-1-0-8.png,72.5,80.8,88.3,90.2,91.4
case3376,case3-50-1-0-1-4-0-12-0-0-4.png,43.7,55.6,70.1,73.4,74.5
case3377,case3-50-1-0-1-4-0-12-0-0-8.png,0,0,0,0,0
case3378,case3-50-1-0-1-4-0-12-1-0-4.png,12.3,3.1,1.7,3.7,7.9
case3379,case3-50-1-0-1-4-0-12-1-0-8.png,84.4,83.1,83.4,82.7,64
case3380,case3-50-1-0-1-10-0-0-0-0-0.png,94,92.5,92.2,92,92.5
case3381,case3-50-1-0-1-10-0-0-1-0-0.png,94.5,95.4,96,96.4,96.7
case3382,case3-50-1-0-1-10-0-4-0-0-4.png,95.2,93.1,92.6,92.4,92.6
case3383,case3-50-1-0-1-10-0-4-0-0-8.png,95.1,95.9,96.8,97.2,97.4
case3384,case3-50-1-0-1-10-0-4-1-0-4.png,97,96.5,95.9,95.7,95.6
case3385,case3-50-1-0-1-10-0-4-1-0-8.png,95.9,97.4,98.1,98.4,98.5
case3386,case3-50-1-0-1-10-0-8-0-0-4.png,0,0,0,0,0
case3387,case3-50-1-0-1-10-0-8-0-0-8.png,91.1,88.4,86.1,82.5,78.3
case3388,case3-50-1-0-1-10-0-8-1-0-4.png,93.8,92.5,90.7,88.6,86.2
case3389,case3-50-1-0-1-10-0-8-1-0-8.png,86.9,87.3,88.7,89.5,90.4
case3390,case3-50-1-0-1-10-0-12-0-0-4.png,90,89.4,90.9,92,92.9
case3391,case3-50-1-0-1-10-0-12-0-0-8.png,89.2,89.8,91,92,92.8
case3392,case3-50-1-0-1-10-0-12-1-0-4.png,90.4,91.4,92.7,93.7,94.5
case3393,case3-50-1-0-1-10-0-12-1-0-8.png,91.6,92.3,93.6,94,94.6
case3394,case3-50-1-0-2-1-0-0-0-0-0.png,92.2,93.3,94.4,95.5,96
case3395,case3-50-1-0-2-1-0-0-1-0-0.png,93.5,92.1,91.4,91.3,91.5
case3396,case3-50-1-0-2-1-0-4-0-0-4.png,93.8,94.9,95.6,96.1,96.3
case3397,case3-50-1-0-2-1-0-4-0-0-8.png,93.8,92.1,91.7,91.8,91.8
case3398,case3-50-1-0-2-1-0-4-1-0-4.png,94.1,95.5,96.4,96.8,97
case3399,case3-50-1-0-2-1-0-4-1-0-8.png,96,95.9,95.3,95.1,94.9
case3400,case3-50-1-0-2-1-0-8-0-0-4.png,94.5,96.8,97.7,98.1,98.2
case3401,case3-50-1-0-2-1-0-8-0-0-8.png,56.8,67,78.5,82.3,83.8
case3402,case3-50-1-0-2-1-0-8-1-0-4.png,65.1,73.3,83.1,86.3,87.7
case3403,case3-50-1-0-2-1-0-8-1-0-8.png,63.1,72.2,82.3,85.7,87
case3404,case3-50-1-0-2-1-0-12-0-0-4.png,69.7,77.6,86.1,88.9,90.1
case3405,case3-50-1-0-2-1-0-12-0-0-8.png,71,79.5,87.4,89.6,90.7
case3406,case3-50-1-0-2-1-0-12-1-0-4.png,75.6,82.2,89.6,91.9,92.9
case3407,case3-50-1-0-2-1-0-12-1-0-8.png,93.2,91.9,91.5,91.5,92
case3408,case3-50-1-0-2-4-0-0-0-0-0.png,94,94.9,95.7,96.1,96.4
case3409,case3-50-1-0-2-4-0-0-1-0-0.png,94.2,92.1,91.7,91.9,92.3
case3410,case3-50-1-0-2-4-0-4-0-0-4.png,94.7,95.6,96.4,96.8,97.1
case3411,case3-50-1-0-2-4-0-4-0-0-8.png,96.5,95.6,95.1,95.1,95.1
case3412,case3-50-1-0-2-4-0-4-1-0-4.png,95.9,97,97.7,98,98.2
case3413,case3-50-1-0-2-4-0-4-1-0-8.png,58.5,68,71.4,71.2,72.1
case3414,case3-50-1-0-2-4-0-8-0-0-4.png,69,78,80.4,78.8,79.3
case3415,case3-50-1-0-2-4-0-8-0-0-8.png,-44.6,7.8,31.8,36.8,42.3
case3416,case3-50-1-0-2-4-0-8-1-0-4.png,-27.3,20.3,41.5,47.5,53.4
case3417,case3-50-1-0-2-4-0-8-1-0-8.png,-9.5,31,49,54,58.4
case3418,case3-50-1-0-2-4-0-12-0-0-4.png,0.4,38.2,55,59.8,65
case3419,case3-50-1-0-2-4-0-12-0-0-8.png,0.9,36.9,53,57.3,61.4
case3420,case3-50-1-0-2-4-0-12-1-0-4.png,9.8,43.2,58.4,62.7,67.4
case3421,case3-50-1-0-2-4-0-12-1-0-8.png,15.9,45.7,59.7,63.2,67.4
case3422,case3-50-1-0-2-10-0-0-0-0-0.png,22.4,51,64,67.7,71.7
case3423,case3-50-1-0-2-10-0-0-1-0-0.png,0,0,0,0,0
case3424,case3-50-1-0-2-10-0-4-0-0-4.png,58,47.8,44.6,44.8,45
case3425,case3-50-1-0-2-10-0-4-0-0-8.png,72.2,70.9,68.9,66.2,59.6
case3426,case3-50-1-0-2-10-0-4-1-0-4.png,80.9,82.5,76.7,77.2,75.5
case3427,case3-50-1-0-2-10-0-4-1-0-8.png,73.3,74,73.2,69.9,63.2
case3428,case3-50-1-0-2-10-0-8-0-0-4.png,82.4,82.9,79.6,79.4,78.1
case3429,case3-50-1-0-2-10-0-8-0-0-8.png,79.7,82.1,82.8,82.7,78.7
case3430,case3-50-1-0-2-10-0-8-1-0-4.png,86.5,87.6,87.5,87.6,87.8
case3431,case3-50-1-0-2-10-0-8-1-0-8.png,0,0,0,0,0
case3432,case3-50-1-0-2-10-0-12-0-0-4.png,37.6,62.8,75,78.7,79.3
case3433,case3-50-1-0-2-10-0-12-0-0-8.png,45.4,67.9,78.5,82.4,83.3
case3434,case3-50-1-0-2-10-0-12-1-0-4.png,52,71.8,81.2,84.4,85.1
case3435,case3-50-1-0-2-10-0-12-1-0-8.png,57,74.9,83.5,86.4,87.4
case3436,case3-50-1-0-4-1-0-0-0-0-0.png,57.1,74.2,82.6,85.5,86
case3437,case3-50-1-0-4-1-0-0-0-4-4.png,60.9,76.9,84.7,87.4,88.2
case3438,case3-50-1-0-4-1-0-0-0-4-8.png,62.9,77.9,85,87.5,88.2
case3439,case3-50-1-0-4-1-0-0-0-6-4.png,66.1,80,86.6,89,89.7
case3440,case3-50-1-0-4-1-0-0-0-6-8.png,0,0,0,0,0
case3441,case3-50-1-0-4-4-0-0-0-0-0.png,-2.7,-1.8,-1.8,-0.1,-1.7
case3442,case3-50-1-0-4-4-0-0-0-4-4.png,57.4,46.1,44.2,44.7,44.3
case3443,case3-50-1-0-4-4-0-0-0-4-8.png,71.3,70.2,69.3,65.6,59.1
case3444,case3-50-1-0-4-4-0-0-0-6-4.png,80.4,82.1,76.8,77.2,75.1
case3445,case3-50-1-0-4-4-0-0-0-6-8.png,72.5,73.2,73.2,69.7,63.4
case3446,case3-50-1-0-4-10-0-0-0-0-0.png,81.9,82.5,79.5,79.2,77.7
case3447,case3-50-1-0-4-10-0-0-0-4-4.png,79.2,81.6,82.7,82.7,78.5
case3448,case3-50-1-0-4-10-0-0-0-4-8.png,86.1,87.3,87.4,87.5,87.5
case3449,case3-50-1-0-4-10-0-0-0-6-4.png,0,0,0,0,0
case3450,case3-50-1-0-4-10-0-0-0-6-8.png,36.6,38.4,37.5,32.3,28.6
case3451,case3-50-1-1-1-1-0-0-0-0-0.png,48.2,47.9,49.2,44.8,38.2
case3452,case3-50-1-1-1-1-1-0-0-0-0.png,41.7,53.7,60.3,65.2,68.1
case3453,case3-50-1-1-1-1-1-0-1-0-0.png,47.2,58.6,64.8,69.6,73.1
case3454,case3-50-1-1-1-1-1-0-1-0-4.png,47.2,57.2,63.3,67.8,70.5
case3455,case3-50-1-1-1-1-1-4-0-0-4.png,51.7,61.8,67.5,71.9,75.1
case3456,case3-50-1-1-1-1-1-4-0-0-8.png,54.9,63.6,68.4,72.1,74.8
case3457,case3-50-1-1-1-1-1-4-1-0-4.png,58.4,67,71.7,75.4,78.2
case3458,case3-50-1-1-1-1-1-4-1-0-8.png,0,0,0,0,0
case3459,case3-50-1-1-1-1-1-8-0-0-4.png,31.7,39.2,23.7,33.5,40.2
case3460,case3-50-1-1-1-1-1-8-0-0-8.png,3.3,6.3,14,13.8,13.6
case3461,case3-50-1-1-1-1-1-8-1-0-4.png,36.1,40,31.6,39.5,46.6
case3462,case3-50-1-1-1-1-1-8-1-0-8.png,26.2,36.8,43.1,49.4,50.2
case3463,case3-50-1-1-1-1-1-12-0-0-4.png,50,56.1,58.4,63.1,69.6
case3464,case3-50-1-1-1-1-1-12-0-0-8.png,51.4,71.5,81,84.3,84.9
case3465,case3-50-1-1-1-1-1-12-1-0-8.png,56.4,74.6,83.3,86.3,87.3
case3466,case3-50-1-1-1-4-0-0-0-0-0.png,55.8,73.8,82.4,85.4,85.9
case3467,case3-50-1-1-1-4-1-0-0-0-0.png,60.3,76.6,84.5,87.2,88.1
case3468,case3-50-1-1-1-4-1-0-1-0-0.png,61.8,77.5,84.8,87.3,88
case3469,case3-50-1-1-1-4-1-4-0-0-4.png,65.3,79.7,86.4,88.8,89.6
case3470,case3-50-1-1-1-4-1-4-0-0-8.png,71.1,70,68.4,65.5,58.6
case3471,case3-50-1-1-1-4-1-4-1-0-4.png,80.1,81.9,76.2,77.1,75.3
case3472,case3-50-1-1-1-4-1-4-1-0-8.png,71.8,72.1,72.8,70.5,64
case3473,case3-50-1-1-1-4-1-8-0-0-4.png,81.5,82.1,78.9,79.4,77.7
case3474,case3-50-1-1-1-4-1-8-0-0-8.png,78.4,81.1,82.2,82.6,79.1
case3475,case3-50-1-1-1-4-1-8-1-0-4.png,85.5,86.9,87,87.3,87.3
case3476,case3-50-1-1-1-4-1-8-1-0-8.png,35.6,38.1,38.2,35.6,31.7
case3477,case3-50-1-1-1-4-1-12-0-0-4.png,45.4,47.7,49,47.2,43.5
case3478,case3-50-1-1-1-4-1-12-0-0-8.png,0,0,0,0,0
case3479,case3-50-1-1-1-4-1-12-1-0-4.png,11.4,18.4,21.2,21.4,20.4
case3480,case3-50-1-1-1-4-1-12-1-0-8.png,13.9,18,16.7,15.3,14.7
case3481,case3-50-1-1-1-10-0-0-0-0-0.png,23.8,30,33.7,33.5,32.1
case3482,case3-50-1-1-1-10-1-0-0-0-0.png,18.7,22.3,21.5,19.3,18.4
case3483,case3-50-1-1-1-10-1-0-1-0-0.png,27.3,32.8,36.7,36.4,35
case3484,case3-50-1-1-1-10-1-4-0-0-4.png,25.1,29,29.3,26,25.2
case3485,case3-50-1-1-1-10-1-4-0-0-8.png,33.2,37.7,42.5,41.8,40.6
case3486,case3-50-1-1-1-10-1-4-1-0-4.png,0,0,0,0,0
case3487,case3-50-1-1-1-10-1-4-1-0-8.png,39.1,35.9,39,39.7,30
case3488,case3-50-1-1-1-10-1-8-0-0-4.png,53.4,45.8,44,44.1,39.7
case3489,case3-50-1-1-1-10-1-8-0-0-8.png,58.7,59.1,58.2,57.9,53.7
case3490,case3-50-1-1-1-10-1-8-1-0-4.png,58.3,52.7,49,46.8,41.1
case3491,case3-50-1-1-1-10-1-8-1-0-8.png,62.2,62.6,60.4,60.5,56.5
case3492,case3-50-1-1-1-10-1-12-0-0-4.png,66.7,67.3,61.3,56.5,49.7
case3493,case3-50-1-1-1-10-1-12-0-0-8.png,72.8,72.6,70.2,68.8,64.7
case3494,case3-50-1-1-1-10-1-12-1-0-4.png,0,0,0,0,0
case3495,case3-50-1-1-1-10-1-12-1-0-8.png,25.7,60.8,71.4,73.2,73.2
case3496,case3-50-1-1-2-1-0-0-0-0-0.png,34.3,67.3,77.3,78.7,78.6
case3497,case3-50-1-1-2-1-1-0-0-0-0.png,36.5,67.6,76.2,77.3,77.2
case3498,case3-50-1-1-2-1-1-0-1-0-0.png,42.9,71.7,80.9,82,81.8
case3499,case3-50-1-1-2-1-1-4-0-0-4.png,39.9,69.5,77.5,78.3,78.2
case3500,case3-50-1-1-2-1-1-4-0-0-8.png,45.2,73.1,81.8,82.8,82.5
case3501,case3-50-1-1-2-1-1-4-1-0-4.png,45.1,71.7,79.8,80.1,80
case3502,case3-50-1-1-2-1-1-4-1-0-8.png,50.3,75.1,83.3,84.2,84
case3503,case3-50-1-1-2-1-1-8-0-0-4.png,0,0,0,0,0
case3504,case3-50-1-1-2-1-1-8-0-0-8.png,-1.8,-1.6,-3.7,-0.3,0
case3505,case3-50-1-1-2-1-1-8-1-0-4.png,35.7,33.1,35.9,40.4,31
case3506,case3-50-1-1-2-1-1-8-1-0-8.png,52,45.5,40.9,44.5,38.6
case3507,case3-50-1-1-2-1-1-12-0-0-4.png,57.5,59,56.6,57.5,53.2
case3508,case3-50-1-1-2-1-1-12-0-0-8.png,56.8,51.8,46.6,47.3,40.8
case3509,case3-50-1-1-2-1-1-12-1-0-4.png,61.1,63.3,58.6,61.2,55.8
case3510,case3-50-1-1-2-1-1-12-1-0-8.png,65.8,66.7,59.5,57.1,48.9
case3511,case3-50-1-1-2-4-0-0-0-0-0.png,71.9,72.9,69.1,69.5,64.2
case3512,case3-50-1-1-2-4-1-0-0-0-0.png,0,0,0,0,0
case3513,case3-50-1-1-2-4-1-0-1-0-0.png,76.4,65.2,60.2,49.6,44.8
case3514,case3-50-1-1-2-4-1-4-0-0-4.png,77.5,69.8,63.6,54.1,48
case3515,case3-50-1-1-2-4-1-4-0-0-8.png,75.3,76,74,75.8,74.1
case3516,case3-50-1-1-2-4-1-4-1-0-4.png,78.4,79.3,79.2,81,79.4
case3517,case3-50-1-1-2-4-1-4-1-0-8.png,76.7,76.9,75.6,76.9,75.3
case3518,case3-50-1-1-2-4-1-8-0-0-4.png,79.5,80.1,80.3,81.9,80.3
case3519,case3-50-1-1-2-4-1-8-0-0-8.png,79,79,78,78.9,77.3
case3520,case3-50-1-1-2-4-1-8-1-0-4.png,81.1,81.5,81.9,83.4,82
case3521,case3-50-1-1-2-4-1-8-1-0-8.png,52.1,45.2,43.8,44.2,39.3
case3522,case3-50-1-1-2-4-1-12-0-0-4.png,58.2,59.5,58.3,58.1,53.7
case3523,case3-50-1-1-2-4-1-12-0-0-8.png,57.4,52.9,48.8,47.4,41.5
case3524,case3-50-1-1-2-4-1-12-1-0-4.png,61.3,63,60.5,60.6,56.6
case3525,case3-50-1-1-2-4-1-12-1-0-8.png,66,67.8,61.4,56.4,50.7
case3526,case3-50-1-1-2-10-0-0-0-0-0.png,72.2,72.7,70.4,68.3,65.1
case3527,case3-50-1-1-2-10-1-0-0-0-0.png,35.9,67.6,76.1,77.3,77.2
case3528,case3-50-1-1-2-10-1-0-1-0-0.png,41.9,71.6,80.7,81.9,81.7
case3529,case3-50-1-1-2-10-1-4-0-0-4.png,39,68.7,77.6,78.3,78.2
case3530,case3-50-1-1-2-10-1-4-0-0-8.png,45.1,72.9,81.7,82.7,82.5
case3531,case3-50-1-1-2-10-1-4-1-0-4.png,44,71.5,79.7,80.1,80
case3532,case3-50-1-1-2-10-1-4-1-0-8.png,48.8,75.1,83.2,84.2,84
case3533,case3-50-1-1-2-10-1-8-0-0-4.png,49.8,46.1,41,44.4,39.6
case3534,case3-50-1-1-2-10-1-8-0-0-8.png,56.9,59.5,56.4,58.7,53.3
case3535,case3-50-1-1-2-10-1-8-1-0-4.png,55.4,52.3,46.7,47.4,40.9
case3536,case3-50-1-1-2-10-1-8-1-0-8.png,60.5,62.7,59,61,56.1
case3537,case3-50-1-1-2-10-1-12-0-0-4.png,64.7,67.6,59.6,56.5,49.6
case3538,case3-50-1-1-2-10-1-12-0-0-8.png,71.3,72.5,69.1,68.9,65.1
case3539,case3-50-1-1-2-10-1-12-1-0-4.png,75.8,65.9,60.7,51.3,46.6
case3540,case3-50-1-1-2-10-1-12-1-0-8.png,77.1,69.3,64,56.2,50.5
case3541,case3-70-0-0-1-1-0-0-0-0-0.png,0,0,0,0,0
case3542,case3-70-0-0-1-1-0-0-1-0-0.png,26.7,27.8,29.1,39.5,37.7
case3543,case3-70-0-0-1-1-0-4-0-0-4.png,19.2,29.4,35.6,40.8,41.7
case3544,case3-70-0-0-1-1-0-4-0-0-8.png,39.2,46.8,54.4,59.4,59.2
case3545,case3-70-0-0-1-1-0-4-1-0-4.png,45.6,49.9,58.3,66.8,68.4
case3546,case3-70-0-0-1-1-0-4-1-0-8.png,59.6,60.2,67.6,75.4,75.8
case3547,case3-70-0-0-1-1-0-8-0-0-4.png,48.5,52.3,60.2,68.9,69.8
case3548,case3-70-0-0-1-1-0-8-0-0-8.png,56.8,60.4,69.4,76.6,78.8
case3549,case3-70-0-0-1-1-0-8-1-0-4.png,0,0,0,0,0
case3550,case3-70-0-0-1-1-0-8-1-0-8.png,85.5,79.5,74.5,69.8,63.4
case3551,case3-70-0-0-1-1-0-12-0-0-4.png,82.5,82.1,75.4,60.1,51.5
case3552,case3-70-0-0-1-1-0-12-0-0-8.png,89,86.4,84.5,79.2,75.8
case3553,case3-70-0-0-1-1-0-12-1-0-4.png,84.3,85.8,85.6,80.3,78.2
case3554,case3-70-0-0-1-1-0-12-1-0-8.png,92.6,89.7,89,86.6,85.5
case3555,case3-70-0-0-1-4-0-0-0-0-0.png,86.7,85.6,82.6,76.4,74.3
case3556,case3-70-0-0-1-4-0-0-1-0-0.png,91.4,89.2,88.7,86,85
case3557,case3-70-0-0-1-4-0-4-0-0-4.png,0,0,0,0,0
case3558,case3-70-0-0-1-4-0-4-0-0-8.png,24.5,29.4,39.6,43.9,32.5
case3559,case3-70-0-0-1-4-0-4-1-0-4.png,47.5,60.1,73.6,81.6,84.3
case3560,case3-70-0-0-1-4-0-4-1-0-8.png,56.6,65.7,78.1,85.1,87.1
