,Å´ÉPÅ[ÉXñºÇì¸óÕ,å¯â uÅÉ1,å¯â 1ÅÖuÅÉ2,å¯â 2ÅÖuÅÉ3,å¯â 3ÅÖuÅÉ10,å¯â uÅÑ10
case3390,case3-50-1-0-1-1-0-4-1-0-8.png,55.5,53.9,60.2,64,66.3
case3391,case3-50-1-0-1-1-0-8-0-0-8.png,51.5,55.6,60.5,64.1,65.8
case3392,case3-50-1-0-1-1-0-8-1-0-8.png,57.2,62.8,68.2,71.6,73.7
case3393,case3-50-1-0-1-1-0-12-0-0-8.png,62.5,66.8,72,73.2,74.5
case3394,case3-50-1-0-1-1-0-12-1-0-8.png,65,71,75.5,79.6,81.1
case3395,case3-50-1-0-2-1-0-4-0-0-8.png,93.5,92.1,91.4,91.3,91.5
case3396,case3-50-1-0-2-1-0-4-1-0-8.png,93.8,94.9,95.6,96.1,96.3
case3397,case3-50-1-0-2-1-0-8-0-0-8.png,93.8,92.1,91.7,91.8,91.8
case3398,case3-50-1-0-2-1-0-8-1-0-8.png,94.1,95.5,96.4,96.8,97
case3399,case3-50-1-0-2-1-0-12-0-0-8.png,96,95.9,95.3,95.1,94.9
case3400,case3-50-1-0-2-1-0-12-1-0-8.png,94.5,96.8,97.7,98.1,98.2
case3401,case3-50-1-1-1-1-1-4-0-0-8.png,56.8,67,78.5,82.3,83.8
case3402,case3-50-1-1-1-1-1-4-1-0-8.png,65.1,73.3,83.1,86.3,87.7
case3403,case3-50-1-1-1-1-1-8-0-0-8.png,63.1,72.2,82.3,85.7,87
case3404,case3-50-1-1-1-1-1-8-1-0-8.png,69.7,77.6,86.1,88.9,90.1
case3405,case3-50-1-1-1-1-1-12-0-0-8.png,71,79.5,87.4,89.6,90.7
case3406,case3-50-1-1-1-1-1-12-1-0-8.png,75.6,82.2,89.6,91.9,92.9
case3407,case3-50-1-1-2-1-1-4-0-0-8.png,93.2,91.9,91.5,91.5,92
case3408,case3-50-1-1-2-1-1-4-1-0-8.png,94,94.9,95.7,96.1,96.4
case3409,case3-50-1-1-2-1-1-8-0-0-8.png,94.2,92.1,91.7,91.9,92.3
case3410,case3-50-1-1-2-1-1-8-1-0-8.png,94.7,95.6,96.4,96.8,97.1
case3411,case3-50-1-1-2-1-1-12-0-0-8.png,96.5,95.6,95.1,95.1,95.1
case3412,case3-50-1-1-2-1-1-12-1-0-8.png,95.9,97,97.7,98,98.2
case3413,case3-50-1-0-4-1-0-0-0-4-8.png,58.5,68,71.4,71.2,72.1
case3414,case3-50-1-0-4-1-0-0-0-6-8.png,69,78,80.4,78.8,79.3
case3415,case3-50-1-0-1-4-0-0-0-0-0.png,0,0,0,0,0
case3416,case3-50-1-0-1-4-0-0-1-0-0.png,12,13.5,14.3,16.9,19.2
case3417,case3-50-1-0-1-4-0-4-0-0-4.png,24.3,25.1,25.3,27.1,27.9
case3418,case3-50-1-0-1-4-0-4-1-0-4.png,31.1,33,34,36.3,39.3
case3419,case3-50-1-0-1-4-0-8-0-0-4.png,31.4,31.5,31.1,32.4,33.1
case3420,case3-50-1-0-1-4-0-8-1-0-4.png,37.6,38.4,39,40.9,43.5
case3421,case3-50-1-0-1-4-0-12-0-0-4.png,41.8,41.1,40.9,41.8,43.6
case3422,case3-50-1-0-1-4-0-12-1-0-4.png,46.3,46.8,47.2,48.8,51
case3423,case3-50-1-0-2-4-0-0-0-0-0.png,0,0,0,0,0
case3424,case3-50-1-0-2-4-0-0-1-0-0.png,58,47.8,44.6,44.8,45
case3425,case3-50-1-0-2-4-0-4-0-0-4.png,72.2,70.9,68.9,66.2,59.6
case3426,case3-50-1-0-2-4-0-4-1-0-4.png,80.9,82.5,76.7,77.2,75.5
case3427,case3-50-1-0-2-4-0-8-0-0-4.png,73.3,74,73.2,69.9,63.2
case3428,case3-50-1-0-2-4-0-8-1-0-4.png,82.4,82.9,79.6,79.4,78.1
case3429,case3-50-1-0-2-4-0-12-0-0-4.png,79.7,82.1,82.8,82.7,78.7
case3430,case3-50-1-0-2-4-0-12-1-0-4.png,86.5,87.6,87.5,87.6,87.8
case3431,case3-50-1-1-1-4-0-0-0-0-0.png,0,0,0,0,0
case3432,case3-50-1-1-1-4-1-0-0-0-0.png,37.6,62.8,75,78.7,79.3
case3433,case3-50-1-1-1-4-1-0-1-0-0.png,45.4,67.9,78.5,82.4,83.3
case3434,case3-50-1-1-1-4-1-4-0-0-4.png,52,71.8,81.2,84.4,85.1
case3435,case3-50-1-1-1-4-1-4-1-0-4.png,57,74.9,83.5,86.4,87.4
case3436,case3-50-1-1-1-4-1-8-0-0-4.png,57.1,74.2,82.6,85.5,86
case3437,case3-50-1-1-1-4-1-8-1-0-4.png,60.9,76.9,84.7,87.4,88.2
case3438,case3-50-1-1-1-4-1-12-0-0-4.png,62.9,77.9,85,87.5,88.2
case3439,case3-50-1-1-1-4-1-12-1-0-4.png,66.1,80,86.6,89,89.7
case3440,case3-50-1-1-2-4-0-0-0-0-0.png,0,0,0,0,0
case3441,case3-50-1-1-2-4-1-0-0-0-0.png,-2.7,-1.8,-1.8,-0.1,-1.7
case3442,case3-50-1-1-2-4-1-0-1-0-0.png,57.4,46.1,44.2,44.7,44.3
case3443,case3-50-1-1-2-4-1-4-0-0-4.png,71.3,70.2,69.3,65.6,59.1
case3444,case3-50-1-1-2-4-1-4-1-0-4.png,80.4,82.1,76.8,77.2,75.1
case3445,case3-50-1-1-2-4-1-8-0-0-4.png,72.5,73.2,73.2,69.7,63.4
case3446,case3-50-1-1-2-4-1-8-1-0-4.png,81.9,82.5,79.5,79.2,77.7
case3447,case3-50-1-1-2-4-1-12-0-0-4.png,79.2,81.6,82.7,82.7,78.5
case3448,case3-50-1-1-2-4-1-12-1-0-4.png,86.1,87.3,87.4,87.5,87.5
case3449,case3-50-1-0-4-4-0-0-0-0-0.png,0,0,0,0,0
case3450,case3-50-1-0-4-4-0-0-0-4-4.png,36.6,38.4,37.5,32.3,28.6
case3451,case3-50-1-0-4-4-0-0-0-6-4.png,48.2,47.9,49.2,44.8,38.2
case3452,case3-50-1-0-1-4-0-4-0-0-8.png,23.1,24.2,24.6,26.4,27.3
case3453,case3-50-1-0-1-4-0-4-1-0-8.png,30.3,32.2,33.3,35.6,38.6
case3454,case3-50-1-0-1-4-0-8-0-0-8.png,30.3,30,30.4,31.8,32.7
case3455,case3-50-1-0-1-4-0-8-1-0-8.png,36.3,37.4,38.4,40.6,43.2
case3456,case3-50-1-0-1-4-0-12-0-0-8.png,40.6,40.5,40,41.1,42.5
case3457,case3-50-1-0-1-4-0-12-1-0-8.png,45.1,45.9,46.4,48,50.4
case3458,case3-50-1-0-2-4-0-4-0-0-8.png,71.7,70.8,69.1,65.6,58.9
case3459,case3-50-1-0-2-4-0-4-1-0-8.png,80.7,82.3,76.4,77.1,75.4
case3460,case3-50-1-0-2-4-0-8-0-0-8.png,72.7,72.6,73.4,70.3,64.5
case3461,case3-50-1-0-2-4-0-8-1-0-8.png,81.9,82.5,78.9,79.2,78.1
case3462,case3-50-1-0-2-4-0-12-0-0-8.png,79.1,81.5,82.4,82.6,79.6
case3463,case3-50-1-0-2-4-0-12-1-0-8.png,85.9,87.2,87.2,87.3,87.5
case3464,case3-50-1-1-1-4-1-4-0-0-8.png,51.4,71.5,81,84.3,84.9
case3465,case3-50-1-1-1-4-1-4-1-0-8.png,56.4,74.6,83.3,86.3,87.3
case3466,case3-50-1-1-1-4-1-8-0-0-8.png,55.8,73.8,82.4,85.4,85.9
case3467,case3-50-1-1-1-4-1-8-1-0-8.png,60.3,76.6,84.5,87.2,88.1
case3468,case3-50-1-1-1-4-1-12-0-0-8.png,61.8,77.5,84.8,87.3,88
case3469,case3-50-1-1-1-4-1-12-1-0-8.png,65.3,79.7,86.4,88.8,89.6
case3470,case3-50-1-1-2-4-1-4-0-0-8.png,71.1,70,68.4,65.5,58.6
case3471,case3-50-1-1-2-4-1-4-1-0-8.png,80.1,81.9,76.2,77.1,75.3
case3472,case3-50-1-1-2-4-1-8-0-0-8.png,71.8,72.1,72.8,70.5,64
case3473,case3-50-1-1-2-4-1-8-1-0-8.png,81.5,82.1,78.9,79.4,77.7
case3474,case3-50-1-1-2-4-1-12-0-0-8.png,78.4,81.1,82.2,82.6,79.1
case3475,case3-50-1-1-2-4-1-12-1-0-8.png,85.5,86.9,87,87.3,87.3
case3476,case3-50-1-0-4-4-0-0-0-4-8.png,35.6,38.1,38.2,35.6,31.7
case3477,case3-50-1-0-4-4-0-0-0-6-8.png,45.4,47.7,49,47.2,43.5
case3478,case3-50-1-0-1-10-0-0-0-0-0.png,0,0,0,0,0
case3479,case3-50-1-0-1-10-0-0-1-0-0.png,11.4,18.4,21.2,21.4,20.4
case3480,case3-50-1-0-1-10-0-4-0-0-4.png,13.9,18,16.7,15.3,14.7
case3481,case3-50-1-0-1-10-0-4-1-0-4.png,23.8,30,33.7,33.5,32.1
case3482,case3-50-1-0-1-10-0-8-0-0-4.png,18.7,22.3,21.5,19.3,18.4
case3483,case3-50-1-0-1-10-0-8-1-0-4.png,27.3,32.8,36.7,36.4,35
case3484,case3-50-1-0-1-10-0-12-0-0-4.png,25.1,29,29.3,26,25.2
case3485,case3-50-1-0-1-10-0-12-1-0-4.png,33.2,37.7,42.5,41.8,40.6
case3486,case3-50-1-0-2-10-0-0-0-0-0.png,0,0,0,0,0
case3487,case3-50-1-0-2-10-0-0-1-0-0.png,39.1,35.9,39,39.7,30
case3488,case3-50-1-0-2-10-0-4-0-0-4.png,53.4,45.8,44,44.1,39.7
case3489,case3-50-1-0-2-10-0-4-1-0-4.png,58.7,59.1,58.2,57.9,53.7
case3490,case3-50-1-0-2-10-0-8-0-0-4.png,58.3,52.7,49,46.8,41.1
case3491,case3-50-1-0-2-10-0-8-1-0-4.png,62.2,62.6,60.4,60.5,56.5
case3492,case3-50-1-0-2-10-0-12-0-0-4.png,66.7,67.3,61.3,56.5,49.7
case3493,case3-50-1-0-2-10-0-12-1-0-4.png,72.8,72.6,70.2,68.8,64.7
case3494,case3-50-1-1-1-10-0-0-0-0-0.png,0,0,0,0,0
case3495,case3-50-1-1-1-10-1-0-0-0-0.png,25.7,60.8,71.4,73.2,73.2
case3496,case3-50-1-1-1-10-1-0-1-0-0.png,34.3,67.3,77.3,78.7,78.6
case3497,case3-50-1-1-1-10-1-4-0-0-4.png,36.5,67.6,76.2,77.3,77.2
case3498,case3-50-1-1-1-10-1-4-1-0-4.png,42.9,71.7,80.9,82,81.8
case3499,case3-50-1-1-1-10-1-8-0-0-4.png,39.9,69.5,77.5,78.3,78.2
case3500,case3-50-1-1-1-10-1-8-1-0-4.png,45.2,73.1,81.8,82.8,82.5
case3501,case3-50-1-1-1-10-1-12-0-0-4.png,45.1,71.7,79.8,80.1,80
case3502,case3-50-1-1-1-10-1-12-1-0-4.png,50.3,75.1,83.3,84.2,84
case3503,case3-50-1-1-2-10-0-0-0-0-0.png,0,0,0,0,0
case3504,case3-50-1-1-2-10-1-0-0-0-0.png,-1.8,-1.6,-3.7,-0.3,0
case3505,case3-50-1-1-2-10-1-0-1-0-0.png,35.7,33.1,35.9,40.4,31
case3506,case3-50-1-1-2-10-1-4-0-0-4.png,52,45.5,40.9,44.5,38.6
case3507,case3-50-1-1-2-10-1-4-1-0-4.png,57.5,59,56.6,57.5,53.2
case3508,case3-50-1-1-2-10-1-8-0-0-4.png,56.8,51.8,46.6,47.3,40.8
case3509,case3-50-1-1-2-10-1-8-1-0-4.png,61.1,63.3,58.6,61.2,55.8
case3510,case3-50-1-1-2-10-1-12-0-0-4.png,65.8,66.7,59.5,57.1,48.9
case3511,case3-50-1-1-2-10-1-12-1-0-4.png,71.9,72.9,69.1,69.5,64.2
case3512,case3-50-1-0-4-10-0-0-0-0-0.png,0,0,0,0,0
case3513,case3-50-1-0-4-10-0-0-0-4-4.png,76.4,65.2,60.2,49.6,44.8
case3514,case3-50-1-0-4-10-0-0-0-6-4.png,77.5,69.8,63.6,54.1,48
case3515,case3-50-1-0-1-10-0-4-0-0-8.png,12,18.1,16.4,15.3,14.6
case3516,case3-50-1-0-1-10-0-4-1-0-8.png,23,29.4,33.2,33.4,32.1
case3517,case3-50-1-0-1-10-0-8-0-0-8.png,17.1,21.3,21.5,19.1,18.5
case3518,case3-50-1-0-1-10-0-8-1-0-8.png,27.1,32.2,36.6,36.4,35
case3519,case3-50-1-0-1-10-0-12-0-0-8.png,25.2,28.4,29.2,26,25.2
case3520,case3-50-1-0-1-10-0-12-1-0-8.png,32.7,37,41.8,41.7,40.6
case3521,case3-50-1-0-2-10-0-4-0-0-8.png,52.1,45.2,43.8,44.2,39.3
case3522,case3-50-1-0-2-10-0-4-1-0-8.png,58.2,59.5,58.3,58.1,53.7
case3523,case3-50-1-0-2-10-0-8-0-0-8.png,57.4,52.9,48.8,47.4,41.5
case3524,case3-50-1-0-2-10-0-8-1-0-8.png,61.3,63,60.5,60.6,56.6
case3525,case3-50-1-0-2-10-0-12-0-0-8.png,66,67.8,61.4,56.4,50.7
case3526,case3-50-1-0-2-10-0-12-1-0-8.png,72.2,72.7,70.4,68.3,65.1
case3527,case3-50-1-1-1-10-1-4-0-0-8.png,35.9,67.6,76.1,77.3,77.2
case3528,case3-50-1-1-1-10-1-4-1-0-8.png,41.9,71.6,80.7,81.9,81.7
case3529,case3-50-1-1-1-10-1-8-0-0-8.png,39,68.7,77.6,78.3,78.2
case3530,case3-50-1-1-1-10-1-8-1-0-8.png,45.1,72.9,81.7,82.7,82.5
case3531,case3-50-1-1-1-10-1-12-0-0-8.png,44,71.5,79.7,80.1,80
case3532,case3-50-1-1-1-10-1-12-1-0-8.png,48.8,75.1,83.2,84.2,84
case3533,case3-50-1-1-2-10-1-4-0-0-8.png,49.8,46.1,41,44.4,39.6
case3534,case3-50-1-1-2-10-1-4-1-0-8.png,56.9,59.5,56.4,58.7,53.3
case3535,case3-50-1-1-2-10-1-8-0-0-8.png,55.4,52.3,46.7,47.4,40.9
case3536,case3-50-1-1-2-10-1-8-1-0-8.png,60.5,62.7,59,61,56.1
case3537,case3-50-1-1-2-10-1-12-0-0-8.png,64.7,67.6,59.6,56.5,49.6
case3538,case3-50-1-1-2-10-1-12-1-0-8.png,71.3,72.5,69.1,68.9,65.1
case3539,case3-50-1-0-4-10-0-0-0-4-8.png,29,26.9,22.8,23.2,17.7
case3540,case3-50-1-0-4-10-0-0-0-6-8.png,32.7,34.2,29.3,30.9,23.7
case3541,case3-70-0-0-1-1-0-0-0-0-0.png,0,0,0,0,0
case3542,case3-70-0-0-1-1-0-0-1-0-0.png,30.5,37.5,48.4,49,46.8
case3543,case3-70-0-0-1-1-0-4-0-0-4.png,36.2,45.8,58.7,64.2,64.2
case3544,case3-70-0-0-1-1-0-4-0-0-8.png,37.6,45.9,58.5,64.1,65
case3545,case3-70-0-0-1-1-0-4-1-0-4.png,54.1,60.5,70.5,74.7,75.7
case3546,case3-70-0-0-1-1-0-4-1-0-8.png,53.2,59.3,69.9,74.3,75.8
case3547,case3-70-0-0-1-1-0-8-0-0-4.png,44.6,54.5,65.7,69.6,71.5
case3548,case3-70-0-0-1-1-0-8-0-0-8.png,41.3,53.6,65.2,68.6,70.4
case3549,case3-70-0-0-1-1-0-8-1-0-4.png,59.9,66.3,74.9,78.1,79.7
case3550,case3-70-0-0-1-1-0-8-1-0-8.png,57.3,65.4,74.2,77.4,79
case3551,case3-70-0-0-1-1-0-12-0-0-4.png,53.7,64.3,73.9,77.4,79
case3552,case3-70-0-0-1-1-0-12-0-0-8.png,53,62.8,72.4,75.9,77.8
case3553,case3-70-0-0-1-1-0-12-1-0-4.png,64.8,72.6,79.9,83.1,84.3
case3554,case3-70-0-0-1-1-0-12-1-0-8.png,62,70.6,78.9,82,83.4
case3555,case3-70-0-0-1-4-0-0-0-0-0.png,0,0,0,0,0
case3556,case3-70-0-0-1-4-0-0-1-0-0.png,16.5,16.6,17.1,25.7,28.6
case3557,case3-70-0-0-1-4-0-4-0-0-4.png,22,22.2,22,29.1,23.7
case3558,case3-70-0-0-1-4-0-4-0-0-8.png,21.4,21.6,21.4,28.7,23.4
case3559,case3-70-0-0-1-4-0-4-1-0-4.png,33.4,34,33.8,40.4,42.6
case3560,case3-70-0-0-1-4-0-4-1-0-8.png,32.9,33.5,33.3,40,42.3
case3561,case3-70-0-0-1-4-0-8-0-0-4.png,28.1,27.3,26.9,33.9,29.7
case3562,case3-70-0-0-1-4-0-8-0-0-8.png,27.4,26.8,26.3,33.4,29.4
case3563,case3-70-0-0-1-4-0-8-1-0-4.png,38.1,38.2,38,44.3,46.5
case3564,case3-70-0-0-1-4-0-8-1-0-8.png,37.4,37.5,37.5,43.8,46
case3565,case3-70-0-0-1-4-0-12-0-0-4.png,37.4,36.7,36,41.8,37.8
case3566,case3-70-0-0-1-4-0-12-0-0-8.png,36.4,35.7,35.1,40.9,37.3
case3567,case3-70-0-0-1-4-0-12-1-0-4.png,45.2,45.3,45.4,50.8,52.7
case3568,case3-70-0-0-1-4-0-12-1-0-8.png,44.2,44.6,44.5,50,51.9
case3569,case3-70-0-0-1-10-0-0-0-0-0.png,0,0,0,0,0
case3570,case3-70-0-0-1-10-0-0-1-0-0.png,10.4,12.7,22.4,24.9,26.4
case3571,case3-70-0-0-1-10-0-4-0-0-4.png,13.6,13.2,15.2,12.7,10.9
case3572,case3-70-0-0-1-10-0-4-0-0-8.png,11.8,12.8,15,12.4,10.4
case3573,case3-70-0-0-1-10-0-4-1-0-4.png,21.8,22.9,32.4,34,34.3
case3574,case3-70-0-0-1-10-0-4-1-0-8.png,21.4,22.6,32.3,33.9,34.2
case3575,case3-70-0-0-1-10-0-8-0-0-4.png,16.9,16.2,19.6,16.3,13
case3576,case3-70-0-0-1-10-0-8-0-0-8.png,16,15.9,19,15.4,13.5
case3577,case3-70-0-0-1-10-0-8-1-0-4.png,24.3,25.6,35,36.7,36.5
case3578,case3-70-0-0-1-10-0-8-1-0-8.png,24,25.4,34.7,36.7,36.4
case3579,case3-70-0-0-1-10-0-12-0-0-4.png,22.9,22.3,26.9,22.6,19
case3580,case3-70-0-0-1-10-0-12-0-0-8.png,22.2,21.7,26.5,22.5,19
case3581,case3-70-0-0-1-10-0-12-1-0-4.png,29.7,30.7,39.3,41.2,40.7
case3582,case3-70-0-0-1-10-0-12-1-0-8.png,28.5,30.2,38.8,41.1,40.7
case3583,case3-70-0-0-2-1-0-0-0-0-0.png,0,0,0,0,0
case3584,case3-70-0-0-2-1-0-0-1-0-0.png,90.3,78.4,77.2,74.3,74.6
case3585,case3-70-0-0-2-1-0-4-0-0-4.png,86.4,86.9,88.7,89.2,89.4
case3586,case3-70-0-0-2-1-0-4-0-0-8.png,84.8,86.1,87.9,88.3,88.9
case3587,case3-70-0-0-2-1-0-4-1-0-4.png,94.4,95.1,94.7,94.5,94.9
case3588,case3-70-0-0-2-1-0-4-1-0-8.png,94.8,94.9,94.4,94,94.4
case3589,case3-70-0-0-2-1-0-8-0-0-4.png,84.7,87.3,89.3,89.8,90.3
case3590,case3-70-0-0-2-1-0-8-0-0-8.png,84.2,87.9,88.4,89,89.5
case3591,case3-70-0-0-2-1-0-8-1-0-4.png,95.1,95.6,95.5,95.8,95.9
case3592,case3-70-0-0-2-1-0-8-1-0-8.png,94.5,95.2,95.2,95.6,95.7
case3593,case3-70-0-0-2-1-0-12-0-0-4.png,87.7,92.5,94,93.9,94.1
case3594,case3-70-0-0-2-1-0-12-0-0-8.png,87,92.2,93.6,93.6,93.6
case3595,case3-70-0-0-2-1-0-12-1-0-4.png,93.5,95.6,96.8,97.5,98.3
case3596,case3-70-0-0-2-1-0-12-1-0-8.png,94.2,95.8,96.7,97.4,98.1
case3597,case3-70-0-0-2-4-0-0-0-0-0.png,0,0,0,0,0
case3598,case3-70-0-0-2-4-0-0-1-0-0.png,44.5,42,41.6,43.3,43.2
case3599,case3-70-0-0-2-4-0-4-0-0-4.png,58.3,66.1,63.1,58.9,50
case3600,case3-70-0-0-2-4-0-4-0-0-8.png,58.4,64.7,63.6,59.3,49.8
case3601,case3-70-0-0-2-4-0-4-1-0-4.png,68.8,75.1,76.6,77.4,75.1
case3602,case3-70-0-0-2-4-0-4-1-0-8.png,68.5,74.6,76,77.2,75
case3603,case3-70-0-0-2-4-0-8-0-0-4.png,62.1,68,66.7,63.4,57.5
case3604,case3-70-0-0-2-4-0-8-0-0-8.png,60.6,66.4,66.3,63,57.6
case3605,case3-70-0-0-2-4-0-8-1-0-4.png,71.9,76.9,78.2,79.6,77.5
case3606,case3-70-0-0-2-4-0-8-1-0-8.png,71.2,76.3,77.7,79.3,77.6
case3607,case3-70-0-0-2-4-0-12-0-0-4.png,69.9,75.4,77.2,76.6,72.9
case3608,case3-70-0-0-2-4-0-12-0-0-8.png,67.4,73.9,76.5,76.6,73.1
case3609,case3-70-0-0-2-4-0-12-1-0-4.png,76.8,82.7,84,85.5,85.2
case3610,case3-70-0-0-2-4-0-12-1-0-8.png,76.8,82.2,83.6,84.6,84.9
case3611,case3-70-0-0-2-10-0-0-0-0-0.png,0,0,0,0,0
case3612,case3-70-0-0-2-10-0-0-1-0-0.png,46.2,41.8,41.8,39.9,30.6
case3613,case3-70-0-0-2-10-0-4-0-0-4.png,50,49.5,42.1,33,28.4
case3614,case3-70-0-0-2-10-0-4-0-0-8.png,50.6,48.1,43.1,32.5,29.4
case3615,case3-70-0-0-2-10-0-4-1-0-4.png,62.8,59.9,59.1,57.6,55.9
case3616,case3-70-0-0-2-10-0-4-1-0-8.png,61.8,60.4,58.9,58.3,51.8
case3617,case3-70-0-0-2-10-0-8-0-0-4.png,55,53.1,45.1,35.3,32.2
case3618,case3-70-0-0-2-10-0-8-0-0-8.png,54.7,53.8,45.8,37.2,31.1
case3619,case3-70-0-0-2-10-0-8-1-0-4.png,64.6,62.8,61.4,59.7,57.9
case3620,case3-70-0-0-2-10-0-8-1-0-8.png,63.8,62.6,61.5,59.6,58.1
case3621,case3-70-0-0-2-10-0-12-0-0-4.png,63.7,64.5,57.6,47.9,43.2
case3622,case3-70-0-0-2-10-0-12-0-0-8.png,62.4,65,57.8,48.8,43
case3623,case3-70-0-0-2-10-0-12-1-0-4.png,70.5,73,70,67.6,64.5
case3624,case3-70-0-0-2-10-0-12-1-0-8.png,69.5,72.2,70.1,67.1,64
case3625,case3-70-0-0-3-1-0-0-0-0-0.png,0,0,0,0,0
case3626,case3-70-0-0-3-1-0-0-1-0-0.png,22.7,27.8,36.8,42.9,31.3
case3627,case3-70-0-0-3-1-0-4-0-0-4.png,42.2,58,71.6,80.9,83.9
case3628,case3-70-0-0-3-1-0-4-0-0-8.png,42.9,58.5,72.1,81.5,84.5
case3629,case3-70-0-0-3-1-0-4-1-0-4.png,52.5,64.1,76.5,84.4,86.7
case3630,case3-70-0-0-3-1-0-4-1-0-8.png,53.1,64.3,76.8,84.8,87.2
case3631,case3-70-0-0-3-1-0-8-0-0-4.png,43.3,59.3,72.2,81.1,84.1
case3632,case3-70-0-0-3-1-0-8-0-0-8.png,44.1,59.6,72.9,82,85
case3633,case3-70-0-0-3-1-0-8-1-0-4.png,53.8,64.9,76.8,84.7,87
case3634,case3-70-0-0-3-1-0-8-1-0-8.png,54.5,65.3,77.5,85.4,87.7
case3635,case3-70-0-0-3-1-0-12-0-0-4.png,48.7,62.9,75,83.2,85.8
case3636,case3-70-0-0-3-1-0-12-0-0-8.png,48.9,63.4,75.9,84.1,86.8
case3637,case3-70-0-0-3-1-0-12-1-0-4.png,61.4,69.4,79.7,86.7,88.5
case3638,case3-70-0-0-3-1-0-12-1-0-8.png,58.1,68.1,79.6,87,89
case3639,case3-70-0-0-3-4-0-0-0-0-0.png,0,0,0,0,0
case3640,case3-70-0-0-3-4-0-0-1-0-0.png,16.3,26.4,39.3,40.7,26.1
case3641,case3-70-0-0-3-4-0-4-0-0-4.png,18.3,32.8,58.6,64.6,60
case3642,case3-70-0-0-3-4-0-4-0-0-8.png,16.4,31.8,58.1,64.9,59.6
case3643,case3-70-0-0-3-4-0-4-1-0-4.png,29.1,42.8,67.6,74.8,73.7
case3644,case3-70-0-0-3-4-0-4-1-0-8.png,28.3,41.6,67,74.6,73.6
case3645,case3-70-0-0-3-4-0-8-0-0-4.png,17.2,33.5,58.8,65.4,59.6
case3646,case3-70-0-0-3-4-0-8-0-0-8.png,16.9,32.7,58.5,66,60.3
case3647,case3-70-0-0-3-4-0-8-1-0-4.png,29.3,42.8,67.9,75.1,73.9
case3648,case3-70-0-0-3-4-0-8-1-0-8.png,28.7,42.7,67.5,75.3,74.4
case3649,case3-70-0-0-3-4-0-12-0-0-4.png,19.4,35.7,62.6,71.4,68
case3650,case3-70-0-0-3-4-0-12-0-0-8.png,18.4,35.7,62.2,71.9,68.1
case3651,case3-70-0-0-3-4-0-12-1-0-4.png,30.4,45.3,70.1,78.3,78.1
case3652,case3-70-0-0-3-4-0-12-1-0-8.png,30.2,44.8,69.8,78.6,78.7
case3653,case3-70-0-0-3-10-0-0-0-0-0.png,0,0,0,0,0
case3654,case3-70-0-0-3-10-0-0-1-0-0.png,60.8,67.9,57.2,39.2,29.3
case3655,case3-70-0-0-3-10-0-4-0-0-4.png,18.5,31.1,25.2,34,40.9
case3656,case3-70-0-0-3-10-0-4-0-0-8.png,16.1,32.4,25.1,34.2,41
case3657,case3-70-0-0-3-10-0-4-1-0-4.png,63.5,73.3,65.4,61,59.5
case3658,case3-70-0-0-3-10-0-4-1-0-8.png,62.7,74.2,65.3,60.5,59.7
case3659,case3-70-0-0-3-10-0-8-0-0-4.png,20.1,30.6,25.5,34.7,42.2
case3660,case3-70-0-0-3-10-0-8-0-0-8.png,19.5,32,25.5,35.1,42.6
case3661,case3-70-0-0-3-10-0-8-1-0-4.png,62.5,72.2,64.8,61.2,60.3
case3662,case3-70-0-0-3-10-0-8-1-0-8.png,61.9,72.4,64.5,61.3,59.9
case3663,case3-70-0-0-3-10-0-12-0-0-4.png,26.1,37.1,28.2,39.8,48.1
case3664,case3-70-0-0-3-10-0-12-0-0-8.png,23.1,37.3,28.4,39.7,47.6
case3665,case3-70-0-0-3-10-0-12-1-0-4.png,61.7,72.6,65.2,63.1,63.8
case3666,case3-70-0-0-3-10-0-12-1-0-8.png,61.4,72.8,65.4,63,64.2
case3667,case3-70-0-0-4-1-0-0-0-0-0.png,0,0,0,0,0
case3668,case3-70-0-0-4-1-0-0-0-4-4.png,70.5,74.9,68.2,61.1,54.5
case3669,case3-70-0-0-4-1-0-0-0-4-8.png,71.3,80.3,82.1,81.3,82.2
case3670,case3-70-0-0-4-1-0-0-0-6-4.png,79.6,85,81.6,74.3,70.1
case3671,case3-70-0-0-4-1-0-0-0-6-8.png,79.9,86.5,88.6,87.1,88.1
case3672,case3-70-0-0-4-4-0-0-0-0-0.png,0,0,0,0,0
case3673,case3-70-0-0-4-4-0-0-0-4-4.png,51.2,48.3,39.3,43.6,34.2
case3674,case3-70-0-0-4-4-0-0-0-4-8.png,52.4,52.3,45.4,51.3,44.9
case3675,case3-70-0-0-4-4-0-0-0-6-4.png,60.8,61.1,54.3,52.7,42.6
case3676,case3-70-0-0-4-4-0-0-0-6-8.png,60.8,62.7,59.5,60.7,53.5
case3677,case3-70-0-0-4-10-0-0-0-0-0.png,0,0,0,0,0
case3678,case3-70-0-0-4-10-0-0-0-4-4.png,39.2,28.5,22.4,17,14.3
case3679,case3-70-0-0-4-10-0-0-0-4-8.png,39.1,28.2,25.6,20.7,18.2
case3680,case3-70-0-0-4-10-0-0-0-6-4.png,46.5,39.6,30,22.4,18.5
case3681,case3-70-0-0-4-10-0-0-0-6-8.png,46.3,39.2,33,26.7,23.9
case3682,case3-70-0-1-1-1-0-0-0-0-0.png,0,0,0,0,0
